cred_loan_id,cred_prop_id,transaction_id,loan_id,property_id,occupancy,occupancy_date,size,size_units,statement_beginning_date,statement_ending_date,statement_type,data_type,category_code,occupied_units,using_full_occupancy,amount_per_occupied_unit
48120,373384,CGCMT 2016-C1,407000624,2-42,0.5173,2023-12-31,30574,sf,2023-01-01,2023-12-31,NOR,AN,030BASERNT,15815,False,8.63
163683,335854,CGCMT 2018-C6,320930019,19-1,0.6603,2023-12-31,115,units,2023-01-01,2023-12-31,NOR,AN,410GENERAL,75,False,6153.97
209967,339813,JPMBB 2015-C32,203281002,5-30,0.9483,2024-12-31,187.0,units,2024-01-01,2024-12-31,NOR,AN,440OTHEREX,177,False,243.46
94054,238216,BANK 2020-BNK26,310952681,27-1,1,2023-06-30,151816.0,sf,2024-01-01,2024-12-31,NOR,AN,500TENANTI,151816,False,0.14
172608,124897,BMARK 2019-B9,321371012,12-1,0.7332,2023-12-31,136.0,units,2023-01-01,2023-12-31,NOR,AN,280FOODBEV,99,False,5399.96
68251,145855,BMARK 2019-B9,321371015,15-1,0.8377,2024-09-30,510.0,units,2024-01-01,2024-09-30,NOR,YTD,410GENERAL,427,False,144.54
189384,222351,CGCMT 2019-GC43,322660009,9-30,1,2022-09-30,21572.0,sf,2022-01-01,2022-12-31,NOR,AN,500TENANTI,21572,False,0.14
415838,757789,WFCM 2024-5C1,328551021,21-1,,,80,units,2024-01-01,2024-09-30,NOR,YTD,140LAUNDRY,80,True,83.01
129625,192217,MSBAM 2015-C27,1544803,4-29,0.8824,2024-12-31,346.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,305,False,41.41
129625,225892,MSBAM 2015-C27,1544803,4-5,0.6173,2024-12-31,917.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,566,False,87.28
31168,230318,WFCM 2017-C41,301741223,18-1,0.976,2024-12-31,23.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,22,False,928.82
27499,196856,BDS 2022-FL11,302220323,1-1,0.9602,2024-12-31,201.0,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,193,False,107.32
48120,28717,CGCMT 2016-C1,407000624,2-15,0.7609,2021-12-31,130381,sf,2021-01-01,2021-12-31,NOR,AN,030BASERNT,99206,False,2.02
189384,111385,CGCMT 2019-GC43,322660009,9-29,1,2023-09-30,44033.0,sf,2023-01-01,2023-12-31,NOR,AN,510CAPEX,44033,False,0.13
129625,387338,MSBAM 2015-C27,1544803,4-39,0.9714,2024-12-31,167.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,162,False,41.00
26324,261801,CGCMT 2018-B2,30314131,2-2,0.61,2024-09-30,198361,sf,2024-01-01,2024-09-30,NOR,YTD,370MANAGEM,121000,False,1.34
148674,8761,CGCMT 2018-B2,30299262,5-A-3-22,0.92,2023-12-31,522,units,2023-01-01,2023-12-31,NOR,AN,010GROSRNT,480,False,2288.48
90950,129694,BANK 2017-BNK5,300801612,55-1,1,2023-07-01,19628.0,sf,2024-01-01,2024-12-31,NOR,AN,350JANITOR,19628,False,0.13
129625,257005,MSBAM 2015-C27,1544803,4-7,0.9575,2024-12-31,439.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,420,False,114.62
46167,186128,CGCMT 2018-C6,304102112,28-1,1,2023-09-30,114466.0,sf,2024-01-01,2024-09-30,NOR,YTD,410GENERAL,114466,False,0.17
195010,195267,COMM 2015-CR26,656100444,10-15,1,2022-06-30,3,units,2024-01-01,2024-09-30,NOR,YTD,030BASERNT,3,False,223621.00
209678,205501,BMARK 2018-B5,320261030,30-2,0.7985,2023-12-31,148883.0,sf,2024-01-01,2024-12-31,NOR,AN,320PROPINS,118883,False,0.61
23458,106139,FREMF 2020-KG03,30318340,2-1,0.92,2024-09-30,326.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,299,False,743.82
148674,419813,CGCMT 2018-B2,30299262,5-A-3-28,0.97,2024-06-30,612,units,2023-07-01,2024-06-30,NOR,TR,160OTHERIN,593,False,291.93
143456,340418,MSBAM 2017-C34,300801674,6-2,0.9289,2024-12-31,736.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,683,False,70.44
145209,418807,CGCMT 2016-C1,695100655,22-1,0.8666,2024-06-30,334.0,units,2024-01-01,2024-06-30,NOR,YTD,390MARKETI,289,False,442.13
59800,246717,AREIT 2022-CRE6,21071404,26,0.44,2023-09-30,198189.0,sf,2022-10-01,2023-09-30,NOR,AN,340REPAIRS,87203,False,3.86
151603,191720,BXMT 2020-FL2,30317756,1-1,0.62,2024-06-30,1059867,sf,2023-10-01,2024-09-30,NOR,TR,320PROPINS,657117,False,0.68
48120,277989,CGCMT 2016-C1,407000624,2-32,,,52611,sf,2016-01-05,2016-05-18,NOR,UB,030BASERNT,52611,True,3.40
88631,409609,BRSP 2021-FL1,10220539,5-1,0.8945,2024-12-31,275.0,units,2024-01-01,2024-12-31,NOR,AN,020VACANCY,245,False,-4117.17
189384,299228,CGCMT 2019-GC43,322660009,9-21,1,2023-09-30,62712.0,sf,2024-01-01,2024-09-30,NOR,YTD,370MANAGEM,62712,False,0.10
111914,9901,GSMS 2020-DUNE,10208732,G-16,0.4708,2021-06-30,100,units,2023-10-01,2024-09-30,NOR,TR,320PROPINS,47,False,1801.90
422215,777259,ELMCL 2024-GTWY,30511164,1-HRR-1-3,,,306406,sf,2023-10-01,2024-09-30,NOR,TR,330UTILITI,306406,True,0.74
129625,428016,MSBAM 2015-C27,1544803,4-37,0.9397,2024-12-31,380.0,units,2024-01-01,2024-12-31,NOR,AN,440OTHEREX,357,False,61.91
111914,233949,GSMS 2020-DUNE,10208732,G-15,0.7105,2021-06-30,116,units,2023-10-01,2024-09-30,NOR,TR,510CAPEX,82,False,1588.86
189384,189658,CGCMT 2019-GC43,322660009,9-14,1,2022-09-30,40662.0,sf,2022-01-01,2022-12-31,NOR,AN,040EXPREMB,40662,False,2.66
209967,163891,JPMBB 2015-C32,203281002,5-73,0.9279,2024-12-31,263,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,244,False,25.16
141446,178761,FRETE 2017-ML01,708485448,20-1,0.88,2024-12-31,112.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,98,False,559.41
413103,752914,ARCLO 2021-FL1,330181000,25,0.95,2024-12-31,224,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,212,False,373.28
202422,11806,FREMF 2016-KW01,306010044,44-1,0.946,2024-12-31,148.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,140,False,343.54
8152,371882,FREMF 2018-K83,10196393,1-11,0.9412,2024-12-31,408,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,384,False,1267.09
10465,373484,JPMBB 2016-C1,305190002,4-1,0.7378,2024-12-31,17.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,12,False,104082.00
122317,359368,CSAIL 2017-CX10,10183055,12-13,0.9833,2024-09-30,60.0,units,2023-10-01,2024-09-30,NOR,TR,010GROSRNT,58,False,11179.05
319094,549063,FRESB 2022-SB102,507790200,14-1,0.986,2024-06-30,70.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,69,False,699.10
122317,357233,CSAIL 2017-CX10,10183055,12-4,0.9898,2024-09-30,98,units,2023-10-01,2024-09-30,NOR,TR,320PROPINS,97,False,398.92
148674,391118,CGCMT 2018-B2,30299262,5-A-3-27,0.92,2024-06-30,415,units,2023-07-01,2024-06-30,NOR,TR,310RETAXES,381,False,267.92
48120,378441,CGCMT 2016-C1,407000624,2-9,0.6125,2023-12-31,150758,sf,2023-01-01,2023-12-31,NOR,AN,030BASERNT,92339,False,3.55
95227,336580,MSC 2019-L3,453012192,25-3,0.9719,2024-09-30,331533.0,sf,2024-01-01,2024-12-31,NOR,AN,500TENANTI,322216,False,0.18
129625,46938,MSBAM 2015-C27,1544803,4-69,0.9628,2024-12-31,364.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,350,False,855.74
8789,302912,CGCMT 2018-B2,30314128,1-A-1-4,0.97,2022-09-30,905,units,2021-10-01,2022-09-30,NOR,AN,390MARKETI,877,False,21.79
8789,400242,CGCMT 2018-B2,30314128,1-A-1-16,0.94,2022-09-30,618,units,2021-10-01,2022-09-30,NOR,AN,410GENERAL,580,False,69.32
193831,218449,BMARK 2018-B4,310851010,10-1,0.733,2024-12-31,410.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,300,False,3446.75
148674,376136,CGCMT 2018-B2,30299262,5-A-3-36,0.85,2023-12-31,221,units,2023-01-01,2023-12-31,NOR,AN,160OTHERIN,187,False,253.45
122317,108630,CSAIL 2017-CX10,10183055,12-9,0.9135,2024-09-30,104.0,units,2023-10-01,2024-09-30,NOR,TR,370MANAGEM,95,False,441.66
121958,28836,BANK 2018-BNK14,320491130,30-1,0.9731,2024-12-31,97638.0,sf,2024-01-01,2024-12-31,NOR,AN,410GENERAL,95011,False,0.11
111914,51918,GSMS 2020-DUNE,10208732,G-14,0.611,2021-06-30,100,units,2023-10-01,2024-09-30,NOR,TR,360FRANCHI,61,False,9027.97
148674,327100,CGCMT 2018-B2,30299262,5-A-3-9,0.96,2024-06-30,732,units,2023-07-01,2024-06-30,NOR,TR,160OTHERIN,702,False,222.98
319466,549434,FRESB 2023-SB107,510654754,50-1,0.983,2024-12-31,60.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,58,False,1384.05
154284,400511,CGCMT 2016-C1,305990039,39-1,0.9125,2024-09-30,25143.0,sf,2024-01-01,2024-09-30,NOR,YTD,040EXPREMB,22942,False,7.33
189384,179403,CGCMT 2019-GC43,322660009,9-11,1,2022-09-30,121464.0,sf,2022-01-01,2022-12-31,NOR,AN,040EXPREMB,121464,False,1.47
129625,426522,MSBAM 2015-C27,1544803,4-55,0.7918,2024-12-31,195.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,154,False,1946.77
181734,98661,GSMS 2021-ROSS,10225457,8-1,0.78,2023-12-31,563494.0,sf,2023-10-01,2024-09-30,NOR,TR,350JANITOR,439525,False,7.09
319800,550335,RCMF 2022-FL10,10234440,6-1,0.96,2024-12-31,125,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,120,False,337.76
143456,283012,MSBAM 2017-C34,300801674,6-6,0.9654,2024-12-31,641.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,618,False,1498.02
200572,110308,FREMF 2018-K1507,320471114,14-1,0.9338,2024-12-31,272.0,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,253,False,52.30
190300,268097,CGCMT 2019-C7,300572046,15-1,0.9931,2024-09-30,183570.0,sf,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,182303,False,0.01
129625,330127,MSBAM 2015-C27,1544803,4-67,0.9149,2024-12-31,189.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,172,False,188.17
387595,637224,FREMF 2023-K753,30321920,27-1,0.93,2024-09-27,160.0,units,2024-01-01,2024-12-31,NOR,AN,140LAUNDRY,148,False,0.00
28207,340777,CGCMT 2019-C7,28002333,8-1,0.517,2019-12-19,345,units,2019-09-30,2019-12-19,NOR,UB,070FOODBEV,178,False,24578.70
176678,283776,CD 2018-CD7,10193168,10-2,0.5071,2024-12-31,96.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,48,False,1460.00
404304,725054,FREMF 2024-K162,10251681,9-1,0.9444,2024-12-31,288.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,271,False,253.46
209967,112341,JPMBB 2015-C32,203281002,5-29,0.8824,2024-12-31,346.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,305,False,182.84
148674,117329,CGCMT 2018-B2,30299262,5-A-3-24,0.92,2024-06-30,598,units,2023-07-01,2024-06-30,NOR,TR,440OTHEREX,550,False,0.00
319959,550603,WFCMS 2023-K153,10243567,14-1,0.9432,2024-12-24,352.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,332,False,1189.53
70244,420356,FRESB 2019-SB66,503050105,134-1,0.942,2024-12-31,52.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,48,False,1604.20
109847,416122,MSBAM 2015-C21,10096318,8-9,0.9112,2024-09-30,409.0,units,2024-01-01,2024-09-30,NOR,YTD,410GENERAL,372,False,0.37
318398,547597,BMARK 2023-B38,30321669,17-1,0.99,2023-12-31,136614.0,sf,2023-01-01,2023-12-31,NOR,AN,340REPAIRS,135247,False,0.84
415664,757491,RCMT 2021-FL7,10231292,3-1,0.9333,2024-12-31,165,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,153,False,1200.56
83501,48785,MSC 2017-H1,30312525,49-1,0.87,2024-09-30,461,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,401,False,67.10
141446,178761,FRETE 2017-ML01,708485448,20-1,0.88,2024-12-31,112.0,units,2024-01-01,2024-12-31,NOR,AN,140LAUNDRY,98,False,2.34
109847,249347,MSBAM 2015-C21,10096318,8-3,0.9752,2024-09-30,683,units,2024-01-01,2024-09-30,NOR,YTD,370MANAGEM,666,False,101.99
70315,33410,FREMF 2016-K59,306941017,17-1,0.992,2024-12-31,376.0,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,372,False,1087.86
386387,633828,FREMF 2023-K506,30321821,4-1,0.93,2024-12-31,336,units,2024-01-01,2024-12-31,NOR,AN,020VACANCY,312,False,-2268.42
91930,48835,FREMF 2019-K1513,322551104,4-1,0.8993,2024-12-31,268.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,241,False,361.10
39891,415988,RCMF 2022-FL8,10226459,24-1,0.9531,2024-12-31,128,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,121,False,136.55
209967,236510,JPMBB 2015-C32,203281002,5-12,0.9663,2024-12-31,578.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,558,False,161.49
318621,548323,CGCMT 2023-PRM3,11158352,A-1-30,0.9782,2024-09-30,473.0,units,2024-01-01,2024-09-30,NOR,YTD,340REPAIRS,462,False,11.95
189384,237746,CGCMT 2019-GC43,322660009,9-8,1,2022-09-30,155799.0,sf,2022-01-01,2022-12-31,NOR,AN,400PROFESS,155799,False,0.04
129625,163922,MSBAM 2015-C27,1544803,4-90,0.8514,2024-12-31,144.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,122,False,3221.77
415838,757789,WFCM 2024-5C1,328551021,21-1,,,80,units,2024-01-01,2024-09-30,NOR,YTD,340REPAIRS,80,True,383.58
203764,9600,FREMF 2019-K100,322711148,48-1,0.9568,2024-12-31,116.0,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,110,False,12.70
129625,42685,MSBAM 2015-C27,1544803,4-43,0.8943,2024-12-31,288.0,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,257,False,86.67
198053,324284,FREMF 2022-KF131,326241142,42-1,0.977,2024-12-31,85.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,83,False,629.14
322454,554826,FREMF 2023-K507,30321846,6-1,0.91,2024-09-25,270.0,units,2024-01-01,2024-12-31,NOR,AN,330UTILITI,245,False,1102.60
129625,375059,MSBAM 2015-C27,1544803,4-10,0.96,2024-12-31,762.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,731,False,7.80
189384,222351,CGCMT 2019-GC43,322660009,9-30,1,2023-09-30,21572.0,sf,2024-01-01,2024-09-30,NOR,YTD,030BASERNT,21572,False,3.19
122317,357233,CSAIL 2017-CX10,10183055,12-4,0.9898,2024-09-30,98,units,2023-10-01,2024-09-30,NOR,TR,010GROSRNT,97,False,8969.85
209967,362166,JPMBB 2015-C32,203281002,5-102,0.8028,2024-12-31,105.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,84,False,648.35
178346,152355,WFCM 2015-P2,28000803,25-1,0.9056,2024-12-31,180,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,163,False,282.24
209967,405287,JPMBB 2015-C32,203281002,5-54,0.955,2024-12-31,200.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,191,False,149.79
159909,321161,ACREC 2021-FL1,330179514,21,0.89,2024-12-31,89,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,79,False,460.60
409367,736338,FREMF2023K754,30322082,7-1,0.92,2024-09-30,290,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,266,False,521.24
8789,275285,CGCMT 2018-B2,30314128,1-A-1-13,0.94,2022-09-30,561.0,units,2021-10-01,2022-09-30,NOR,AN,330UTILITI,527,False,28.34
131568,404649,FREMF 2020-KJ30,499492323,52-1,0.94,2024-12-31,598.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,562,False,713.82
134105,259440,JPMBB 2016-C1,883100562,6-6,0.8113,2024-12-31,236.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,191,False,48.09
318621,548302,CGCMT 2023-PRM3,11158352,A-1-11,0.9644,2024-09-30,728.0,units,2024-01-01,2024-09-30,NOR,YTD,320PROPINS,702,False,14.44
8789,244620,CGCMT 2018-B2,30314128,1-A-1-15,0.93,2022-09-30,566,units,2021-10-01,2022-09-30,NOR,AN,490LEASING,526,False,0.00
413535,753476,ARCLO 2022-FL2,370474,33-1,,,98,units,2024-01-01,2024-12-31,NOR,TR,160OTHERIN,98,True,870.24
409367,736338,FREMF2023K754,30322082,7-1,0.92,2024-09-30,290,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,266,False,1975.01
120300,92402,CGCMT 2018-B2,30314158,22-1,0.95,2023-12-31,280822.0,sf,2023-01-01,2023-12-31,NOR,AN,160OTHERIN,266780,False,0.59
46677,359700,FREMF 2020-K108,323471137,37-1,0.865,2024-12-31,200.0,units,2024-01-01,2024-12-31,NOR,AN,400PROFESS,173,False,65.71
111914,275385,GSMS 2020-DUNE,10208732,G-3,0.4238,2021-06-30,130,units,2023-10-01,2024-09-30,NOR,TR,060ROOMREV,55,False,119968.06
46528,214531,BX 2021-RISE,10231703,HRR-9,0.9742,2024-09-30,426.0,units,2023-10-01,2024-09-30,NOR,TR,330UTILITI,415,False,1624.69
209967,49439,JPMBB 2015-C32,203281002,5-64,0.9748,2024-12-31,118,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,115,False,37.19
209967,174051,JPMBB 2015-C32,203281002,5-43,0.8943,2024-12-31,288.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,257,False,109.58
209967,327333,JPMBB 2015-C32,203281002,5-85,0.8802,2024-12-31,196.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,172,False,263.63
420033,774463,SCG 2024-MSP,656121045,1-3,0.757,2024-04-15,253,units,2024-02-01,2024-04-15,NOR,UB,270ROOMS,191,False,16123.74
191259,401005,FRESB 2019-SB61,503005509,166-1,0.944,2024-01-22,18.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,16,False,63.52
209967,23033,JPMBB 2015-C32,203281002,5-53,0.9369,2024-12-31,567,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,531,False,82.90
209967,143698,JPMBB 2015-C32,203281002,5-80,0.9491,2024-12-31,210.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,199,False,129.90
111914,88253,GSMS 2020-DUNE,10208732,G-10,0.6808,2021-06-30,120,units,2023-10-01,2024-09-30,NOR,TR,320PROPINS,81,False,1332.22
189384,59811,CGCMT 2019-GC43,322660009,9-7,1,2022-09-30,137206.0,sf,2022-01-01,2022-12-31,NOR,AN,040EXPREMB,137206,False,0.34
68251,161410,BMARK 2019-B9,321371015,15-3,0.7384,2024-09-30,768.0,units,2024-01-01,2024-09-30,NOR,YTD,330UTILITI,567,False,18.34
209967,379340,JPMBB 2015-C32,203281002,5-45,0.9378,2024-12-31,150,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,140,False,34.56
34812,46314,FRESB 2019-SB61,503005517,188-1,0.944,2024-03-01,18.0,units,2024-01-01,2024-12-31,NOR,AN,410GENERAL,16,False,148.61
69038,218692,RCMF 2021-FL7,10231292,3-2,0.9609,2024-12-31,128.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,122,False,555.09
134105,39556,JPMBB 2016-C1,883100562,6-18,0.9118,2024-12-31,267.0,units,2024-01-01,2024-12-31,NOR,AN,320PROPINS,243,False,76.99
68251,161410,BMARK 2019-B9,321371015,15-3,0.7384,2024-09-30,768.0,units,2024-01-01,2024-09-30,NOR,YTD,380PAYROLL,567,False,188.79
172608,124897,BMARK 2019-B9,321371012,12-1,0.7202,2024-06-30,136.0,units,2023-10-01,2024-09-30,NOR,TR,390MARKETI,97,False,7667.44
148674,8761,CGCMT 2018-B2,30299262,5-A-3-22,0.92,2024-06-30,522,units,2023-07-01,2024-06-30,NOR,TR,410GENERAL,480,False,77.42
143456,132829,MSBAM 2017-C34,300801674,6-12,0.8679,2024-12-31,302.0,units,2024-01-01,2024-12-31,NOR,AN,030BASERNT,262,False,1191.20
413274,753136,ARCLO 2021-FL3,350910,77-2,,,96,units,2024-01-01,2024-12-31,NOR,TR,320PROPINS,96,True,1341.02
77492,378395,BBCMS 2019-C5,10203146,35-1,0.9889,2024-12-31,180,units,2024-01-01,2024-12-31,NOR,AN,140LAUNDRY,178,False,196.92
141450,297734,BANK 2019-BNK21,1957947,8-4,0.9896,2024-12-31,171621.0,sf,2024-01-01,2024-12-31,NOR,AN,500TENANTI,169836,False,0.17
148674,211657,CGCMT 2018-B2,30299262,5-A-3-31,0.9,2023-12-31,507,units,2023-01-01,2023-12-31,NOR,AN,340REPAIRS,456,False,38.39
129625,94773,MSBAM 2015-C27,1544803,4-83,0.9795,2024-12-31,168.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,164,False,655.28
111914,233949,GSMS 2020-DUNE,10208732,G-15,0.7105,2021-06-30,116,units,2023-10-01,2024-09-30,NOR,TR,300OTHDEPT,82,False,2.23
143456,340418,MSBAM 2017-C34,300801674,6-2,0.9289,2024-12-31,736.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,683,False,28.19
129625,302076,MSBAM 2015-C27,1544803,4-101,0.5122,2024-12-31,109.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,55,False,4.89
189384,59811,CGCMT 2019-GC43,322660009,9-7,1,2023-09-30,137206.0,sf,2023-01-01,2023-12-31,NOR,AN,040EXPREMB,137206,False,0.29
420033,774461,SCG 2024-MSP,656121045,1-1,0.676,2024-04-15,266,units,2024-02-01,2024-04-15,NOR,UB,390MARKETI,179,False,10922.80
144065,168719,BMARK 2018-B2,10187406,43-1,0.9123,2024-09-30,126.0,units,2024-01-01,2024-12-31,NOR,AN,270ROOMS,114,False,10259.06
136654,248251,JPMCC 2016-JP4,695100716,19-2,1,2022-09-30,13905.0,sf,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,13905,False,0.22
413303,753174,ARCLO 2021-FL4,310477,17-3,,,130,units,2024-01-01,2024-12-31,NOR,TR,010GROSRNT,130,True,13692.64
413103,752914,ARCLO 2021-FL1,330181000,25,0.95,2024-12-31,224,units,2024-01-01,2024-12-31,NOR,AN,140LAUNDRY,212,False,169.06
148674,170793,CGCMT 2018-B2,30299262,5-A-3-4,0.95,2023-12-31,619,units,2023-01-01,2023-12-31,NOR,AN,330UTILITI,588,False,35.72
8789,302912,CGCMT 2018-B2,30314128,1-A-1-4,0.97,2022-09-30,905,units,2021-10-01,2022-09-30,NOR,AN,440OTHEREX,877,False,0.00
318621,548322,CGCMT 2023-PRM3,11158352,A-1-3,0.9511,2024-09-30,536.0,units,2024-01-01,2024-09-30,NOR,YTD,410GENERAL,509,False,68.38
189384,276632,CGCMT 2019-GC43,322660009,9-24,1,2023-09-30,76893.0,sf,2024-01-01,2024-09-30,NOR,YTD,410GENERAL,76893,False,0.13
129625,15269,MSBAM 2015-C27,1544803,4-30,0.9483,2024-12-31,187.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,177,False,287.40
189384,111467,CGCMT 2019-GC43,322660009,9-16,1,2023-09-30,175306.0,sf,2023-01-01,2023-12-31,NOR,AN,040EXPREMB,175306,False,0.27
209967,143041,JPMBB 2015-C32,203281002,5-51,0.8599,2024-12-31,207.0,units,2024-01-01,2024-12-31,NOR,AN,340REPAIRS,177,False,223.32
319959,550603,WFCMS 2023-K153,10243567,14-1,0.9432,2024-12-24,352.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,332,False,265.05
131568,404649,FREMF 2020-KJ30,499492323,52-1,0.94,2024-12-31,598.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,562,False,1735.06
209967,418426,JPMBB 2015-C32,203281002,5-20,0.8981,2024-12-31,175.0,units,2024-01-01,2024-12-31,NOR,AN,390MARKETI,157,False,18.66
8789,218456,CGCMT 2018-B2,30314128,1-A-1-21,0.97,2022-09-30,452,units,2021-10-01,2022-09-30,NOR,AN,510CAPEX,438,False,12.46
111914,332195,GSMS 2020-DUNE,10208732,G-7,0.7733,2021-06-30,96,units,2023-10-01,2024-09-30,NOR,TR,510CAPEX,74,False,2186.27
189384,412190,CGCMT 2019-GC43,322660009,9-13,1,2022-09-30,147847.0,sf,2022-01-01,2022-12-31,NOR,AN,400PROFESS,147847,False,0.02
189384,141162,CGCMT 2019-GC43,322660009,9-28,1,2022-09-30,25576.0,sf,2022-01-01,2022-12-31,NOR,AN,410GENERAL,25576,False,0.07
189384,222351,CGCMT 2019-GC43,322660009,9-30,1,2023-09-30,21572.0,sf,2023-01-01,2023-12-31,NOR,AN,040EXPREMB,21572,False,0.95
204499,277390,CGCMT 2016-C3,30311779,6-1,0.97,2017-06-30,1459997,sf,2024-01-01,2024-09-30,NOR,YTD,370MANAGEM,1416197,False,0.60
46528,270418,BX 2021-RISE,10231703,HRR-15,0.9594,2024-09-30,271.0,units,2023-10-01,2024-09-30,NOR,TR,150PARKING,259,False,95.85
129625,122814,MSBAM 2015-C27,1544803,4-25,0.9704,2024-12-31,192.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,186,False,1131.21
414690,755729,FREMF 2024-KJ49,509542832,29-1,0.94,2024-12-31,125,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,117,False,2687.08
166509,177589,FREMF 2016-K56,10107748,36-1,0.8869,2024-12-23,168.0,units,2024-01-01,2024-12-31,NOR,AN,370MANAGEM,148,False,561.79
129625,98811,MSBAM 2015-C27,1544803,4-6,0.8728,2024-12-31,590.0,units,2024-01-01,2024-12-31,NOR,AN,310RETAXES,514,False,531.91
124376,240982,WFCM 2020-C56,310954668,8-1,0.7743,2024-12-31,350.0,units,2024-01-01,2024-12-31,NOR,AN,380PAYROLL,271,False,344.53
46677,359700,FREMF 2020-K108,323471137,37-1,0.865,2024-12-31,200.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,173,False,314.43
386448,633889,FRETE 2023-ML17,503655570,12-1,0.946,2024-12-31,55.0,units,2024-01-01,2024-12-31,NOR,AN,160OTHERIN,52,False,151.23
122317,108630,CSAIL 2017-CX10,10183055,12-9,0.9135,2024-09-30,104.0,units,2023-10-01,2024-09-30,NOR,TR,010GROSRNT,95,False,10943.95
141727,61798,CGCMT 2016-P4,883100574,39-1,0.9276,2022-12-31,17953.0,sf,2024-01-01,2024-12-31,NOR,AN,310RETAXES,16653,False,1.91
202461,138111,FRESB 2021-SB92,507008340,31-1,0.964,2024-02-16,28.0,units,2024-01-01,2024-12-31,NOR,AN,510CAPEX,26,False,269.23
149374,296891,FREMF 2021-K742,30319672,14-1,0.94,2024-09-25,200.0,units,2024-01-01,2024-12-31,NOR,AN,150PARKING,188,False,193.79
